YEAR	SOURCE	RECEIVER	LN_TRADE
1990	KOR	TUN	16.5462319796052
1990	TUN	KOR	17.2000568793929
1991	KOR	TUN	16.6548509952955
1991	TUN	KOR	16.0576737718591
1992	KOR	TUN	17.0541736274827
1992	TUN	KOR	11.6707788932115
1993	KOR	TUN	17.2817589723357
1993	TUN	KOR	13.5881191538592
1994	KOR	TUN	17.1713334545882
1994	TUN	KOR	15.9235499921659
1995	KOR	TUN	17.4636451050968
1995	TUN	KOR	16.2801119766326
1996	KOR	TUN	17.4833214543014
1996	TUN	KOR	15.0556043433394
1997	KOR	TUN	17.8333449157221
1997	TUN	KOR	14.6046115879343
1998	KOR	TUN	18.2003270157271
1998	TUN	KOR	11.4044531050451
1999	KOR	TUN	18.2436204069066
1999	TUN	KOR	13.2181040985842
2000	KOR	TUN	18.4179116435302
2000	TUN	KOR	15.4048235151601
1981	KOR	Turkey	17.0104237684711
1981	Turkey	KOR	17.3647919980854
1982	KOR	Turkey	14.1844049107878
1982	Turkey	KOR	15.2215950422384
1983	KOR	Turkey	8.94423115210141
1983	Turkey	KOR	16.4237264673089
1984	KOR	Turkey	14.9870421555271
1984	Turkey	KOR	14.8002438462082
1985	KOR	Turkey	17.6477747110725
1985	Turkey	KOR	18.667447291633
1986	KOR	Turkey	18.2592836417335
1986	Turkey	KOR	16.3144719687092
1987	KOR	Turkey	18.4881137174966
1987	Turkey	KOR	16.3183471567162
1988	KOR	Turkey	18.7081025687408
1988	Turkey	KOR	17.8099232118859
1989	KOR	Turkey	19.106164017431
1989	Turkey	KOR	17.7221320007975
1990	KOR	Turkey	19.8003563164884
1990	Turkey	KOR	19.200788402663
1991	KOR	Turkey	19.9376116719781
1991	Turkey	KOR	19.8389821273741
1992	KOR	Turkey	19.941296368168
1992	Turkey	KOR	19.7588623617015
1993	KOR	Turkey	20.4225024084754
1993	Turkey	KOR	18.9371497836572
1994	KOR	Turkey	19.6189631930709
1994	Turkey	KOR	18.8638954849253
1995	KOR	Turkey	20.276448750976
1995	Turkey	KOR	18.6825843818753
1996	KOR	Turkey	20.4802952293195
1996	Turkey	KOR	18.965814033452
1997	KOR	Turkey	20.8756653357426
1997	Turkey	KOR	18.0730525385971
1998	KOR	Turkey	20.8951508167058
1998	Turkey	KOR	17.502044045363
1999	KOR	Turkey	20.6182609378161
1999	Turkey	KOR	18.5123445808655
2000	KOR	Turkey	20.8801299802852
2000	Turkey	KOR	17.7434165384866
1981	KOR	GBR	21.9728126169705
1981	GBR	KOR	20.4383841352525
1982	KOR	GBR	21.7479605951135
1982	GBR	KOR	20.3927475108751
1983	KOR	GBR	21.8052389380571
1983	GBR	KOR	20.5113690035799
1984	KOR	GBR	21.635997902633
1984	GBR	KOR	20.6565903704372
1985	KOR	GBR	21.6170561127317
1985	GBR	KOR	20.6231658423328
1986	KOR	GBR	22.0700881480607
1986	GBR	KOR	20.3842604798201
1987	KOR	GBR	22.486930159244
1987	GBR	KOR	20.8125068856244
1988	KOR	GBR	22.5064527512146
1988	GBR	KOR	21.0087437012689
1989	KOR	GBR	22.3863583363637
1989	GBR	KOR	20.9717675287638
1990	KOR	GBR	22.2285513878032
1990	GBR	KOR	21.202642357106
1991	KOR	GBR	22.4388821791274
1991	GBR	KOR	21.4012059125653
1992	KOR	GBR	22.3959002352975
1992	GBR	KOR	21.2318649913009
1993	KOR	GBR	21.3359970705038
1993	GBR	KOR	21.2356755501306
1994	KOR	GBR	21.2883634854046
1994	GBR	KOR	21.3813982022986
1995	KOR	GBR	21.6993113700012
1995	GBR	KOR	21.71552194113
1996	KOR	GBR	21.9411458656255
1996	GBR	KOR	21.9130133608002
1997	KOR	GBR	22.0636013595143
1997	GBR	KOR	22.0068604364779
1998	KOR	GBR	22.1073518528275
1998	GBR	KOR	21.3323911896185
1999	KOR	GBR	22.2761166765234
1999	GBR	KOR	21.4973816132652
2000	KOR	GBR	22.3621339221846
2000	GBR	KOR	21.6693627163921
1981	KOR	USA	23.0621897862131
1981	USA	KOR	23.1613687033217
1982	KOR	USA	23.0954845441175
1982	USA	KOR	23.0866367282775
1983	KOR	USA	23.3063884753294
1983	USA	KOR	23.1071839833448
1984	KOR	USA	23.53381826604
1984	USA	KOR	23.156095182177
1985	KOR	USA	23.5637125292972
1985	USA	KOR	23.063257686331
1986	KOR	USA	23.7775314724046
1986	USA	KOR	23.0535559588742
1987	KOR	USA	24.0291178444954
1987	USA	KOR	23.3093780735547
1988	KOR	USA	24.1531412697686
1988	USA	KOR	23.6449178309948
1989	KOR	USA	24.0764059072427
1989	USA	KOR	23.8189245306669
1990	KOR	USA	23.9584372657404
1990	USA	KOR	23.8290389228988
1991	KOR	USA	23.8333702294355
1991	USA	KOR	23.8970491740929
1992	KOR	USA	23.7824435152205
1992	USA	KOR	23.8360776310413
1993	KOR	USA	23.7766592546814
1993	USA	KOR	23.7863240298887
1994	KOR	USA	23.8876362632224
1994	USA	KOR	23.9459878909087
1995	KOR	USA	24.0599013517721
1995	USA	KOR	24.2604719520026
1996	KOR	USA	23.9646545164325
1996	USA	KOR	24.3224656090782
1997	KOR	USA	23.9632127160684
1997	USA	KOR	24.1993101686744
1998	KOR	USA	23.9892092665132
1998	USA	KOR	23.7860481198307
1999	KOR	USA	24.236781899705
1999	USA	KOR	23.9729154691969
2000	KOR	USA	24.4543470089324
2000	USA	KOR	24.1003741162767
1981	KOR	URY	16.4325587022631
1981	URY	KOR	14.7605553144899
1982	KOR	URY	15.1305800907395
1982	URY	KOR	14.5390089130078
1983	KOR	URY	13.9570281139265
1983	URY	KOR	15.8783683615225
1984	KOR	URY	13.3868348316036
1984	URY	KOR	16.4384963244025
1985	KOR	URY	14.0338106843115
1985	URY	KOR	16.0263946999518
1986	KOR	URY	14.9947066947804
1986	URY	KOR	15.2399591145412
1987	KOR	URY	15.9468473107307
1987	URY	KOR	15.882551606722
1988	KOR	URY	16.2945186804063
1988	URY	KOR	16.4173962494615
1989	KOR	URY	16.4962021811831
1989	URY	KOR	16.2761356012149
1990	KOR	URY	16.6772595726904
1990	URY	KOR	16.1414299547105
1991	KOR	URY	16.9701006432759
1991	URY	KOR	16.6420419302158
1992	KOR	URY	18.8265356645366
1992	URY	KOR	16.3846436619494
1993	KOR	URY	17.7674762992023
1993	URY	KOR	15.5298732272517
1994	KOR	URY	17.8874613479987
1994	URY	KOR	16.1345437149911
1995	KOR	URY	17.8474189722197
1995	URY	KOR	16.0758372295194
1996	KOR	URY	18.0311038603905
1996	URY	KOR	16.0209004426973
1997	KOR	URY	18.2471912023439
1997	URY	KOR	16.0775590220648
1998	KOR	URY	18.2727540349335
1998	URY	KOR	14.894460114532
1999	KOR	URY	17.8540939666488
1999	URY	KOR	15.6440031330853
2000	KOR	URY	17.6189182677914
2000	URY	KOR	16.477246626998
1981	KOR	VEN	18.0632968581089
1981	VEN	KOR	18.8712778238871
1982	KOR	VEN	19.1986283383387
1982	VEN	KOR	18.2736826298747
1983	KOR	VEN	17.0701881826234
1983	VEN	KOR	16.8089146737622
1984	KOR	VEN	19.0863390654819
1984	VEN	KOR	16.2012164679769
1985	KOR	VEN	18.5734782900665
1985	VEN	KOR	16.6207635112503
1986	KOR	VEN	17.7951242313853
1986	VEN	KOR	16.1692526036613
1987	KOR	VEN	17.8068628962413
1987	VEN	KOR	15.5519791323301
1988	KOR	VEN	18.2990174040889
1988	VEN	KOR	16.0775701552541
1989	KOR	VEN	17.5636559722805
1989	VEN	KOR	16.2616255053242
1990	KOR	VEN	17.7102919078478
1990	VEN	KOR	17.1060057815637
1991	KOR	VEN	18.029771601385
1991	VEN	KOR	17.5004947272577
1992	KOR	VEN	18.5134053413622
1992	VEN	KOR	17.361235142011
1993	KOR	VEN	18.5909184929958
1993	VEN	KOR	17.3374422259693
1994	KOR	VEN	18.1094158370419
1994	VEN	KOR	18.0126012594153
1995	KOR	VEN	18.5672690284405
1995	VEN	KOR	18.1628865384691
1996	KOR	VEN	18.0592559266336
1996	VEN	KOR	17.8244422117058
1997	KOR	VEN	18.8287815778616
1997	VEN	KOR	17.9568828308858
1998	KOR	VEN	19.2096694859584
1998	VEN	KOR	17.0953311044155
1999	KOR	VEN	19.4302588193575
1999	VEN	KOR	17.5815659598977
2000	KOR	VEN	19.6415611684942
2000	VEN	KOR	17.0558836909926
1981	MYS	MUS	16.5175807735064
1981	MUS	MYS	14.2289114932739
1982	MYS	MUS	16.4394379490959
1982	MUS	MYS	12.6860593572345
1983	MYS	MUS	16.4813030607218
1983	MUS	MYS	9.5015969218589
1984	MYS	MUS	16.4441432807974
1984	MUS	MYS	8.50678483268142
1985	MYS	MUS	17.1658262915385
1985	MUS	MYS	13.3557006632714
1986	MYS	MUS	16.6149722302155
1986	MUS	MYS	12.662066320173
1987	MYS	MUS	16.7331030752732
1987	MUS	MYS	12.5375801638205
1988	MYS	MUS	16.1173515499234
1988	MUS	MYS	12.0519275031629
1989	MYS	MUS	16.4519515021581
1989	MUS	MYS	13.8839467123625
1990	MYS	MUS	17.5647650921086
1990	MUS	MYS	13.8573989217367
1991	MYS	MUS	17.6885978356499
1991	MUS	MYS	13.5424980625689
1992	MYS	MUS	17.8939539662591
1992	MUS	MYS	13.2901845713497
1993	MYS	MUS	17.9569018315862
1993	MUS	MYS	13.1210840417563
1994	MYS	MUS	17.7750910433067
1994	MUS	MYS	12.7968599659027
1995	MYS	MUS	18.1036445679131
1995	MUS	MYS	13.4357874789679
1996	MYS	MUS	17.8910846351131
1996	MUS	MYS	13.3387326006502
1997	MYS	MUS	17.8237316050055
1997	MUS	MYS	14.0822249887073
1998	MYS	MUS	17.9997901318075
1998	MUS	MYS	13.2902482971964
1999	MYS	MUS	18.1781181747902
1999	MUS	MYS	14.2157349434382
2000	MYS	MUS	17.9666227289683
2000	MUS	MYS	13.6234864836089
1981	MYS	MEX	17.3765193903059
1981	MEX	MYS	16.1601185092619
1982	MYS	MEX	16.2217838236931
1982	MEX	MYS	16.3528139518414
1983	MYS	MEX	15.7475344345453
1983	MEX	MYS	16.307352425228
1984	MYS	MEX	16.0473753145585
1984	MEX	MYS	16.5568914701386
1985	MYS	MEX	15.9995414795076
1985	MEX	MYS	15.6234160120401
1986	MYS	MEX	17.0222636029329
1986	MEX	MYS	15.1023560627646
1987	MYS	MEX	17.0456858067365
1987	MEX	MYS	16.2728728751096
1988	MYS	MEX	16.9362601214241
1988	MEX	MYS	16.5027798147233
1989	MYS	MEX	17.0153202011169
1989	MEX	MYS	16.8186161141158
1990	MYS	MEX	16.8950872120659
1990	MEX	MYS	16.3702436022971
1991	MYS	MEX	18.0057901026917
1991	MEX	MYS	16.0888289289647
1992	MYS	MEX	17.500361942415
1992	MEX	MYS	16.4111970340692
1993	MYS	MEX	17.3468435850878
1993	MEX	MYS	16.5663174140503
1994	MYS	MEX	20.071026901995
1994	MEX	MYS	16.6297281673175
1995	MYS	MEX	20.0150277606976
1995	MEX	MYS	17.720232947925
1996	MYS	MEX	20.1881270224694
1996	MEX	MYS	18.5059545449156
1997	MYS	MEX	20.5034608112751
1997	MEX	MYS	18.4754706139537
1998	MYS	MEX	20.6073134526505
1998	MEX	MYS	18.1388584628932
1999	MYS	MEX	20.7870280261571
1999	MEX	MYS	18.1994191164015
2000	MYS	MEX	21.0597573655244
2000	MEX	MYS	18.7648875699405
1981	MYS	MAR	15.6519030817422
1981	MAR	MYS	15.1076540598298
1982	MYS	MAR	15.844176726607
1982	MAR	MYS	15.4078733524252
1983	MYS	MAR	15.4633037106672
1983	MAR	MYS	14.756998936206
1984	MYS	MAR	15.8610904892155
1984	MAR	MYS	14.1078514242607
1985	MYS	MAR	15.7545396964739
1985	MAR	MYS	15.2667212289807
1986	MYS	MAR	15.8266971480359
1986	MAR	MYS	14.1171899505875
1987	MYS	MAR	15.5736763306257
1987	MAR	MYS	14.9807297663306
1988	MYS	MAR	15.588249805867
1988	MAR	MYS	15.9380033261592
1989	MYS	MAR	15.8110459764184
1989	MAR	MYS	15.5525896420196
1990	MYS	MAR	16.1803128533171
1990	MAR	MYS	15.6196397805997
1991	MYS	MAR	16.3356809371774
1991	MAR	MYS	15.2178523193541
1992	MYS	MAR	16.4943077873138
1992	MAR	MYS	12.7870128074171
1993	MYS	MAR	16.4265061649857
1993	MAR	MYS	11.8133289695533
1994	MYS	MAR	16.57037416964
1994	MAR	MYS	13.2986002521823
1995	MYS	MAR	16.9345613391388
1995	MAR	MYS	13.639974427222
1996	MYS	MAR	16.9540840870456
1996	MAR	MYS	13.585145485035
1997	MYS	MAR	16.8857519191757
1997	MAR	MYS	14.0165776735671
1998	MYS	MAR	16.7687304734915
1998	MAR	MYS	15.3348438747607
1999	MYS	MAR	17.0029841117266
1999	MAR	MYS	15.7124982009001
2000	MYS	MAR	17.0223820178949
2000	MAR	MYS	15.6449329571183
1981	MYS	NPL	0.0
1981	NPL	MYS	13.1492300975808
1982	MYS	NPL	0.0
1982	NPL	MYS	12.8278220675847
1983	MYS	NPL	0.0
1983	NPL	MYS	10.6113807453582
1984	MYS	NPL	0.0
1984	NPL	MYS	11.8891213805481
1985	MYS	NPL	0.0
1985	NPL	MYS	10.7732585520114
1986	MYS	NPL	0.0
1986	NPL	MYS	11.9022269072344
1987	MYS	NPL	0.0
1987	NPL	MYS	12.6578937425374
1988	MYS	NPL	0.0
1988	NPL	MYS	11.8071990643147
1989	MYS	NPL	0.0
1989	NPL	MYS	11.7363034662183
1990	MYS	NPL	0.0
1990	NPL	MYS	11.8722991992441
1991	MYS	NPL	0.0
1991	NPL	MYS	11.9166753290261
1992	MYS	NPL	0.0
1992	NPL	MYS	12.2303880265375
1993	MYS	NPL	0.0
1993	NPL	MYS	12.1121237432653
1994	MYS	NPL	15.8466223050198
1994	NPL	MYS	11.3449173847281
1995	MYS	NPL	16.2310553048098
1995	NPL	MYS	11.9863419645305
1996	MYS	NPL	16.3118325360967
1996	NPL	MYS	10.6229527087669
1997	MYS	NPL	16.5503831347425
1997	NPL	MYS	10.7814845941488
1998	MYS	NPL	16.7436222556234
1998	NPL	MYS	11.99322341771
1999	MYS	NPL	17.2934527759935
1999	NPL	MYS	11.1818402218215
2000	MYS	NPL	17.2493132615592
2000	NPL	MYS	11.0761863845569
1981	MYS	NLD	20.9927389548763
1981	NLD	MYS	19.0191665944977
1982	MYS	NLD	20.7899740973614
1982	NLD	MYS	18.8743390416619
1983	MYS	NLD	21.0565703500502
1983	NLD	MYS	19.0919235308434
1984	MYS	NLD	21.03502504758
1984	NLD	MYS	19.2873010562565
1985	MYS	NLD	20.9565748751747
1985	NLD	MYS	19.2369646496445
1986	MYS	NLD	20.9900822494605
1986	NLD	MYS	18.8029537722839
1987	MYS	NLD	21.1097785405675
1987	NLD	MYS	18.8621356786199
1988	MYS	NLD	20.1403094523306
1988	NLD	MYS	19.0241976014519
1989	MYS	NLD	20.3632043635161
1989	NLD	MYS	19.6578946811145
1990	MYS	NLD	20.3381647627575
1990	NLD	MYS	19.4961666228446
1991	MYS	NLD	20.1802085807911
1991	NLD	MYS	19.850592387557
1992	MYS	NLD	20.3180670803347
1992	NLD	MYS	19.8422952158694
1993	MYS	NLD	20.6421895064699
1993	NLD	MYS	19.8717610424766
1994	MYS	NLD	20.7126751511757
1994	NLD	MYS	19.967028980507
1995	MYS	NLD	20.926963395154
1995	NLD	MYS	20.1991834746043
1996	MYS	NLD	21.0844373682857
1996	NLD	MYS	20.4463100720764
1997	MYS	NLD	21.5850727419418
1997	NLD	MYS	20.5346559558759
1998	MYS	NLD	21.4747883294975
1998	NLD	MYS	20.1078554960881
1999	MYS	NLD	21.5116383455176
1999	NLD	MYS	20.0115043765599
2000	MYS	NLD	21.3332072545185
2000	NLD	MYS	20.1754664730248
1981	MYS	NZL	17.8146833132118
1981	NZL	MYS	19.1172782375254
1982	MYS	NZL	17.8413300726539
1982	NZL	MYS	19.0221825560184
1983	MYS	NZL	17.6864727474349
1983	NZL	MYS	19.002268923484
1984	MYS	NZL	17.7981186128841
1984	NZL	MYS	18.9695430933115
1985	MYS	NZL	17.7822569311124
1985	NZL	MYS	18.8269273988905
1986	MYS	NZL	17.5863736573724
1986	NZL	MYS	18.7058541354874
1987	MYS	NZL	17.8666188195493
1987	NZL	MYS	18.7802771595157
1988	MYS	NZL	18.037172177877
1988	NZL	MYS	19.2211495394396
1989	MYS	NZL	18.1329967472837
1989	NZL	MYS	19.2260828815921
1990	MYS	NZL	18.5402433676718
1990	NZL	MYS	19.4008608299896
1991	MYS	NZL	18.3592317913756
1991	NZL	MYS	19.4316937086148
1992	MYS	NZL	18.6993422944967
1992	NZL	MYS	19.5919427357033
1993	MYS	NZL	18.828870204321
1993	NZL	MYS	19.4818196136055
1994	MYS	NZL	18.9413772825589
1994	NZL	MYS	19.5851717992434
1995	MYS	NZL	19.4414051812496
1995	NZL	MYS	19.7045733170494
1996	MYS	NZL	19.5631233845654
1996	NZL	MYS	19.8109939486103
1997	MYS	NZL	19.479955574824
1997	NZL	MYS	19.8423797853492
1998	MYS	NZL	19.3749843596635
1998	NZL	MYS	19.4002811203593
1999	MYS	NZL	19.6167899137891
1999	NZL	MYS	19.4723471100563
2000	MYS	NZL	19.7049607209779
2000	NZL	MYS	19.5191910574212
1981	MYS	NOR	18.6621908742464
1981	NOR	MYS	17.3286883975101
1982	MYS	NOR	18.4911364951499
1982	NOR	MYS	17.7076735937596
1983	MYS	NOR	18.2045670832364
1983	NOR	MYS	17.7611828989672
1984	MYS	NOR	18.3521746894004
1984	NOR	MYS	17.913155939934
1985	MYS	NOR	18.3942719162775
1985	NOR	MYS	17.549032345749
1986	MYS	NOR	18.4715579382823
1986	NOR	MYS	16.9956328708536
1987	MYS	NOR	18.5425131943144
1987	NOR	MYS	17.2869556610498
1988	MYS	NOR	18.709405916609
1988	NOR	MYS	17.6026190275843
1989	MYS	NOR	18.6396256597712
1989	NOR	MYS	17.4053273178903
1990	MYS	NOR	18.7538088548424
1990	NOR	MYS	17.803858430933
1991	MYS	NOR	18.8667632855785
1991	NOR	MYS	18.2439495483705
1992	MYS	NOR	19.0544600132911
1992	NOR	MYS	17.6153415656684
1993	MYS	NOR	17.9492314960195
1993	NOR	MYS	17.9312878753807
1994	MYS	NOR	18.2397443799673
1994	NOR	MYS	18.3719980808769
1995	MYS	NOR	18.4490082763755
1995	NOR	MYS	18.3572448711156
1996	MYS	NOR	18.4628135093849
1996	NOR	MYS	18.7855064093253
1997	MYS	NOR	18.4621355688026
1997	NOR	MYS	17.839927759029
1998	MYS	NOR	18.4971857266334
1998	NOR	MYS	17.5310648402261
1999	MYS	NOR	18.5987242013001
1999	NOR	MYS	17.5681378013551
2000	MYS	NOR	18.5635764232149
2000	NOR	MYS	17.7224939458254
1981	MYS	OMN	17.2923675914999
1981	OMN	MYS	10.852825052821
1982	MYS	OMN	17.2046490265317
1982	OMN	MYS	9.96412636504737
1983	MYS	OMN	17.0572503079954
1983	OMN	MYS	11.0430809555944
1984	MYS	OMN	17.0413081273034
1984	OMN	MYS	11.1321152448507
1985	MYS	OMN	17.2652761505651
1985	OMN	MYS	9.96497486794654
1986	MYS	OMN	16.892945428892
1986	OMN	MYS	17.951201628337
1987	MYS	OMN	16.8684674435583
1987	OMN	MYS	14.1481375337734
1988	MYS	OMN	17.3683265130797
1988	OMN	MYS	13.96607920698
1989	MYS	OMN	17.1685839952414
1989	OMN	MYS	10.6086785274644
1990	MYS	OMN	17.321037096907
1990	OMN	MYS	13.1252214148
1991	MYS	OMN	17.5486005415612
1991	OMN	MYS	15.1222747208408
1992	MYS	OMN	17.5085963463905
1992	OMN	MYS	16.201089243186
1993	MYS	OMN	17.6035672682439
1993	OMN	MYS	15.6884448217349
1994	MYS	OMN	18.2473689933621
1994	OMN	MYS	15.4267397371864
1995	MYS	OMN	17.9095106531216
1995	OMN	MYS	16.0056368316806
1996	MYS	OMN	18.0825684106372
1996	OMN	MYS	14.7286695052569
1997	MYS	OMN	18.2594257497991
1997	OMN	MYS	15.1777153768416
1998	MYS	OMN	18.0390301186072
1998	OMN	MYS	12.796120460353
1999	MYS	OMN	17.9282455115255
1999	OMN	MYS	18.090030436962
2000	MYS	OMN	17.9835359261176
2000	OMN	MYS	19.7357161563635
1981	MYS	PAN	13.4122541919567
1981	PAN	MYS	15.1499856352506
1982	MYS	PAN	14.0596723331078
1982	PAN	MYS	15.7329482494482
1983	MYS	PAN	13.9899052883508
1983	PAN	MYS	15.9352513009053
1984	MYS	PAN	7.06569719553938
1984	PAN	MYS	18.7304994117495
1985	MYS	PAN	11.7955011250218
1985	PAN	MYS	15.746345282691
1986	MYS	PAN	12.8145008179552
1986	PAN	MYS	14.6207291059424
1987	MYS	PAN	13.4021378817227
1987	PAN	MYS	15.0184574767425
1988	MYS	PAN	13.6528573556166
1988	PAN	MYS	12.5144928847261
1989	MYS	PAN	13.8549316635686
1989	PAN	MYS	18.4825864771214
1990	MYS	PAN	13.3518928791499
1990	PAN	MYS	16.7553541385244
1991	MYS	PAN	13.7497438126772
1991	PAN	MYS	17.1314949511343
1992	MYS	PAN	13.9158808516317
1992	PAN	MYS	17.8979220701253
1993	MYS	PAN	14.0424215050376
1993	PAN	MYS	13.1574568134286
1994	MYS	PAN	14.211147132525
1994	PAN	MYS	16.5332654884843
1995	MYS	PAN	14.6986675323911
1995	PAN	MYS	16.4795297462048
1996	MYS	PAN	13.7940685514058
1996	PAN	MYS	16.637303529051
1997	MYS	PAN	14.0287727718882
1997	PAN	MYS	15.1088226897888
1998	MYS	PAN	14.2613435139991
1998	PAN	MYS	13.2345852913949
1999	MYS	PAN	14.1450813875074
1999	PAN	MYS	15.6359616862845
2000	MYS	PAN	14.5285981014325
2000	PAN	MYS	17.6909079392809
1981	MYS	PRY	9.72305312488444
1981	PRY	MYS	14.7454063593412
1982	MYS	PRY	0.0
1982	PRY	MYS	15.9459609146528
1983	MYS	PRY	9.92000283108267
1983	PRY	MYS	13.2288212016422
1984	MYS	PRY	10.1391090412228
1984	PRY	MYS	15.6332818163925
1985	MYS	PRY	10.8378230077052
1985	PRY	MYS	14.1251488140304
1986	MYS	PRY	10.7139121259326
1986	PRY	MYS	13.5818563491124
1987	MYS	PRY	11.0447521034242
1987	PRY	MYS	14.4408451856549
1988	MYS	PRY	10.0116738647668
1988	PRY	MYS	13.2848175266974
1989	MYS	PRY	11.4627701645875
1989	PRY	MYS	14.2815851581097
1990	MYS	PRY	13.5445087482612
1990	PRY	MYS	14.8650651954674
1991	MYS	PRY	13.5949825808489
1991	PRY	MYS	15.5933679578865
1992	MYS	PRY	14.3557878392995
1992	PRY	MYS	14.5598397001465
1993	MYS	PRY	15.2730060191279
1993	PRY	MYS	11.3391398767223
1994	MYS	PRY	15.5219499346696
1994	PRY	MYS	0.0
1995	MYS	PRY	16.6856556241998
1995	PRY	MYS	13.9743027160382
1996	MYS	PRY	16.0830713094352
1996	PRY	MYS	12.2573289005129
1997	MYS	PRY	15.8876193792057
1997	PRY	MYS	15.0862511375061
1998	MYS	PRY	15.8928856703435
1998	PRY	MYS	10.4011210072857
1999	MYS	PRY	15.3023398257431
1999	PRY	MYS	0.0
2000	MYS	PRY	16.0219487812266
2000	PRY	MYS	9.1878902431386
1981	MYS	PER	10.1838881046896
1981	PER	MYS	16.5577688740512
1982	MYS	PER	12.2605114841343
1982	PER	MYS	15.7194963368175
1983	MYS	PER	12.5272533669671
1983	PER	MYS	16.0667190119436
1984	MYS	PER	12.6059431758006
1984	PER	MYS	15.8057627569742
1985	MYS	PER	12.8758830590279
1985	PER	MYS	14.3543127992784
1986	MYS	PER	13.873298011549
1986	PER	MYS	13.3635372063105
1987	MYS	PER	13.5590693628597
1987	PER	MYS	10.0875071240464
1988	MYS	PER	12.605967257331
1988	PER	MYS	13.7806893527677
1989	MYS	PER	12.6214219319787
1989	PER	MYS	15.1246702314046
1990	MYS	PER	13.3121058530028
1990	PER	MYS	14.9653977775639
1991	MYS	PER	13.788371180034
1991	PER	MYS	16.9504770934189
1992	MYS	PER	15.0038294216637
1992	PER	MYS	17.5516750079878
1993	MYS	PER	15.6660877967642
1993	PER	MYS	17.321497626254
1994	MYS	PER	16.5171785792646
1994	PER	MYS	18.1723012685119
1995	MYS	PER	16.9261055515578
1995	PER	MYS	18.4322912541425
1996	MYS	PER	16.8060045500827
1996	PER	MYS	18.3836672894128
1997	MYS	PER	17.0481823604246
1997	PER	MYS	18.2837145395479
1998	MYS	PER	17.4800447582553
1998	PER	MYS	17.2982811542307
1999	MYS	PER	16.8057893973637
1999	PER	MYS	17.0694262842021
2000	MYS	PER	17.1415404371379
2000	PER	MYS	17.0265018212081
1981	MYS	PHL	19.6607164165462
1981	PHL	MYS	19.0190849580777
1982	MYS	PHL	19.1983156284447
1982	PHL	MYS	19.4426772975252
1983	MYS	PHL	19.4321920191492
1983	PHL	MYS	19.4316178280295
1984	MYS	PHL	20.2364091993286
1984	PHL	MYS	19.8127343073068
1985	MYS	PHL	20.2176311382812
1985	PHL	MYS	19.7514122204766
1986	MYS	PHL	19.6746203588433
1986	PHL	MYS	19.0943181599459
1987	MYS	PHL	19.8315791077252
1987	PHL	MYS	19.2277374086155
1988	MYS	PHL	19.7465309522302
1988	PHL	MYS	19.0937979324139
1989	MYS	PHL	19.7880146413048
1989	PHL	MYS	19.2118559212232
1990	MYS	PHL	19.7568063390946
1990	PHL	MYS	19.154858281462
1991	MYS	PHL	19.8062456257078
1991	PHL	MYS	19.2399500775455
1992	MYS	PHL	20.0359054931701
1992	PHL	MYS	19.5013732949227
1993	MYS	PHL	19.9263940549183
1993	PHL	MYS	19.3805793847194
1994	MYS	PHL	20.0926540784215
1994	PHL	MYS	19.7384954770016
1995	MYS	PHL	20.3732728354136
1995	PHL	MYS	20.069459024631
1996	MYS	PHL	20.6626893412753
1996	PHL	MYS	20.5935247961555
1997	MYS	PHL	20.8104526283913
1997	PHL	MYS	20.7336748443865
1998	MYS	PHL	20.7582452062259
1998	PHL	MYS	21.0970928414792
1999	MYS	PHL	20.7911848650503
1999	PHL	MYS	21.2479016657617
2000	MYS	PHL	20.9353256499438
2000	PHL	MYS	21.4113988038221
1981	MYS	PRT	17.9644822692432
1981	PRT	MYS	15.9090495300134
1982	MYS	PRT	17.4400860693248
1982	PRT	MYS	15.4068163549454
1983	MYS	PRT	17.7199686069113
1983	PRT	MYS	15.2391241688008
1984	MYS	PRT	17.8076195260007
1984	PRT	MYS	15.6677738759722
1985	MYS	PRT	17.378229309819
1985	PRT	MYS	15.5695655218092
1986	MYS	PRT	16.9627926634316
1986	PRT	MYS	15.3437246198906
1987	MYS	PRT	17.1040078924973
1987	PRT	MYS	15.4822811561218
1988	MYS	PRT	17.41116856053
1988	PRT	MYS	15.3795333784018
1989	MYS	PRT	17.2016632450213
1989	PRT	MYS	15.179370167803
1990	MYS	PRT	17.327664225335
1990	PRT	MYS	15.8673733206832
1991	MYS	PRT	17.4568121450978
1991	PRT	MYS	16.7831174037138
1992	MYS	PRT	17.8374460974521
1992	PRT	MYS	17.3511532438158
1993	MYS	PRT	17.9223213716621
1993	PRT	MYS	17.3905640292459
1994	MYS	PRT	18.2402769154168
1994	PRT	MYS	17.5477843923091
1995	MYS	PRT	18.4906342859526
1995	PRT	MYS	17.7594492931059
1996	MYS	PRT	18.4577043862998
1996	PRT	MYS	17.6201702199164
1997	MYS	PRT	18.3121760351478
1997	PRT	MYS	17.0631127451251
1998	MYS	PRT	18.385414879978
1998	PRT	MYS	16.8497961850026
1999	MYS	PRT	18.0784205412076
1999	PRT	MYS	16.8590765836896
2000	MYS	PRT	18.2152732866147
2000	PRT	MYS	16.0265368957534
1981	MYS	SGP	22.5896318096674
1981	SGP	MYS	21.776542559043
1982	MYS	SGP	22.6297421261709
1982	SGP	MYS	21.8805379458938
