date	c1	c2	c1_ctxt_l	c1_ctxt_r	c2_ctxt_l	c2_ctxt_r
20151009	RUS	SYR	sherden,drum,interview	necessary,for,solution,in	necessary,for,solution,in	
20151009	IDN	THA	tourist,islands,hit,by,haze,from	fires		tourist,islands,hit,by,haze,from
20151009	CHN	USA	mulls,sailing,near,disputed,south	sea,islands,pentagon		mulls,sailing,near,disputed,south
20151009	AFG	USA	nato,signal,willingness,to,slow	drawdown		nato,signal,willingness,to,slow
20151010	CHN	CHN		completes,construction,of,lighthouses,in,south	completes,construction,of,lighthouses,in,south	sea
20151010	AUS	GBR	accounts,for,western	in,one	dominant,new,south	accounts,for,western
20151010	IND	SAU		demands,justice	demands,justice	chopping,off,arm,maid
20151010	IRN	RUS		and	and	strengthening,assads,regime
20151010	PRK	USA		ready,to,fight,any,war,with	ready,to,fight,any,war,with	
20151010	PSE	PSE		violence,spreads,to	violence,spreads,to	
20151010	CHE	ESP		storm,into,euro,2016,finals,england,sta		
20151010	CHN	TZA	charges	ivory,queen,smuggling,suspect		charges
20151010	SYR	USA	changes,tack,on,support,to	rebels		changes,tack,on,support,to
20151011	ISR	PSE		prompts,renewed,calls,for,calm	escalating,violence	
20151011	POL	RUS	nico,rosberg,on	at	at	formula,one,grand,prix
20151011	BIH	GBR	qualifies,for,euro,2016,despite,loss,to			qualifies,for,euro,2016,despite,loss,to
20151012	AUS	CHN		best,country,for	best,country,for	investors
20151012	AUS	CHN	investors,flooding,billions,into	real,estate		investors,flooding,billions,into
20151012	AUS	NZL	tour,of		corey,anderson,out,of	tour,of
20151012	AUS	NZL	david,warner,to,train	squad	squad	cricket
20151012	DEU	POL		qualifies,for,euro,2016	qualifies,for,euro,2016	sends
20151012	DEU	IRL		qualifies,for,euro,2016	sends	to,play
20151012	IRL	POL	sends	to,play	qualifies,for,euro,2016	sends
20151012	FRA	IRL	overcomes	24,9,in,pool,d,decider	injury,hit	overcomes
20151012	ITA	ROU		impresses,in,32,22,win,over	impresses,in,32,22,win,over	
20151012	JPN	USA		ends,memorable,world,cup,with,28,18,win,over	ends,memorable,world,cup,with,28,18,win,over	
20151012	AUS	CHN	selling,the	property,dream,to	property,dream,to	
20151012	RUS	SYR	army,advances,with,help,of	strikes,as,putin,defe		army,advances,with,help,of
20151013	AUS	NZL		diamonds,netball,constellation,cup	diamonds,netball,constellation,cup	
20151013	AUS	NZL	deportations,from	to	to	climb
20151013	RUS	SYR	eu,tells	to,end	to,end	attacks,or,risk,prolonging,conflict
20151013	MYS	NLD	safety,board,confirms	airline	mh17	safety,board,confirms
20151013	SYR	USA		regime,advances	regime,advances	drops,ammo,to,anti,is,rebels
20151013	MMR	THA	war,memorial,keeps,baby,powder,tin,from			railway,wwii
20151013	USA	ZWE	drops,case,against	dentist,who,killed,cecil,the,lion		drops,case,against
20151014	AUS	USA				announce,naval,cooperation,deal
20151014	GBR	SAU	clemency,plea,for	facing	facing	flogging
20151014	IRL	ZWE		beats	beats	by,two,wickets
20151014	AUS	NZL	steve,smith,to,lead	from,the,front	from,the,front	
20151014	TUR	USA		warns	warns	
20151014	RUS	TUR		against,backing,kurdish		warns
20151014	RUS	USA		against,backing,kurdish	warns	
20151014	CHN	USA	discusses,south	sea,plans,with		discusses,south
20151014	AUS	USA	sea,plans,with			discusses,south
20151014	AUS	CHN	sea,plans,with		discusses,south	sea,plans,with
20151015	AUS	USA		dollar,rises,against	dollar,rises,against	unemployment
20151015	AFG	PAK	islamic,state,challenging,taliban,in			
20151015	AFG	USA	troops,from		obama,to,slow,pace,of,withdrawal,of	troops,from
20151015	AUS	AUS	shaun,marsh,fires,in,western	rout,of,cricket	rout,of,cricket	
20151015	CMR	USA	deploys,troops,to	for,boko,haram,mission		deploys,troops,to
20151016	AFG	TUR	strike,refugee,deal,as	shot,dead	eu	strike,refugee,deal,as
20151016	AUS	FJI	bid,for,better,relationship,with	comes		bid,for,better,relationship,with
20151016	ISR	PSE		troops,shoot,dead	troops,shoot,dead	who,stabbed,soldier
20151016	AUS	NZL	appeals,to,stay		jailed,mother,facing,deportation,to	appeals,to,stay
20151016	MYS	USA		arrests,man,for,hacking	arrests,man,for,hacking	security,data,to,supply,tar
20151016	KHM	MMR	refugee,transferred,to	returns,home,to	returns,home,to	
20151016	AUS	VUT	relief,group,wins	anti,poverty		relief,group,wins
20151017	AUS	CHN		ballet,open	ballet,open	tour,with,beijing
20151017	AUS	CHN		ballet,returns,to	ballet,returns,to	for,dance,tour
20151017	CHN	CHN		moves,to,soothe,south	moves,to,soothe,south	sea,tensions
20151017	NLD	POL		car,takes	car,takes	position,in,world,solar,challenge
20151017	HRV	SVN	from		first,buses,of,migrants,arrive,in	from
20151017	HRV	HUN	closing	border,at,midnight		closing
20151017	IRN	USA	confirms	tested,nuclear,capable,ballistic,missile		confirms
20151019	ARG	IRL		shocks	shocks	to,progress,to,semi,finals
20151019	NRU	SOM	woman,allegedly,raped,on	extraordinary	case,of	woman,allegedly,raped,on
20151019	CHN	USA		tried,to,hack	tried,to,hack	firms,even,after,cyber,pact,firm,says
20151019	ERI	ISR		dies,after,mistakenly,shot,in	dies,after,mistakenly,shot,in	attack
20151019	IDN	MYS		fires,can,not,be,put,out,says	fires,can,not,be,put,out,says	minister
20151019	AUS	SOM	woman,did,not,want,abortion		peter,dutton,says	woman,did,not,want,abortion
20151019	COK	TON	fight,off,determined	to,secure		fight,off,determined
20151020	RUS	SYR	45,killed,in	air,strikes,in,northern	air,strikes,in,northern	monitor,says
20151020	ARG	AUS		skipper,under,injury,cloud,ahead,of,semi	skipper,under,injury,cloud,ahead,of,semi	
20151020	AUS	IND		couple,mobbed,in	couple,mobbed,in	over,hindu,deity,tattoo
20151020	AUS	NZL		hopefuls,ponder,lost,opportunities	hopefuls,ponder,lost,opportunities	crick
20151020	AUS	CHN		should,send,warships,to,south	should,send,warships,to,south	sea,gareth,evans
20151020	AUS	NZL		diamonds,constellation,cup,netball		
20151020	NZL	WSM		architecture,students,to,see	architecture,students,to,see	buildings
20151020	CHN	CHN	rothwell,gday	south	south	sea
20151020	AFG	USA	f16,struck,by,enemy,fire,in	in,rare,attack		f16,struck,by,enemy,fire,in
20151021	AUS	NPL		twin,babies,stranded,in	twin,babies,stranded,in	
20151021	AUS	CAN		joint,strike,fighter,purchase,unaffected,by	joint,strike,fighter,purchase,unaffected,by	
20151021	CAN	IRQ		to,withdraw,fighter,jets,from	to,withdraw,fighter,jets,from	and
20151021	CAN	SYR		to,withdraw,fighter,jets,from	and	
20151021	IRQ	SYR	to,withdraw,fighter,jets,from	and	and	
20151021	AUS	CHN		free,trade,agreement	labor,to,support	
20151021	RUS	USA				sign,memorandum,on,air,safety,over
20151021	RUS	SYR			sign,memorandum,on,air,safety,over	
20151021	SYR	USA	sign,memorandum,on,air,safety,over			sign,memorandum,on,air,safety,over
20151022	AUS	MEX		draws,0,0,with	draws,0,0,with	in,fifa,under,17,world,cup
20151022	DEU	SVN	the,latest,frontline,as,asylum,seekers,head,for			the,latest,frontline,as,asylum,seekers,head,for
20151023	CHN	GBR	david,cameron,takes	president,xi,jinping,to	president,xi,jinping,to	pub
20151023	IRQ	USA	assistance,differs,from,combat,in		how	assistance,differs,from,combat,in
20151023	JPN	NLD				tussle,for,world,solar,challenge,cruiser,title
20151023	IDN	IND	julie,bishop,in	for	for	ocean,rim,association,meet
20151023	IRQ	USA	serviceman,killed,in,hostage,rescue,mission,in,hawijah			serviceman,killed,in,hostage,rescue,mission,in,hawijah
20151024	AUS	KHM		arrested,in	arrested,in	
20151024	AUS	IRQ		man,returns,from	man,returns,from	refugee,camp
20151024	IDN	PHL		haze,reaches,the	haze,reaches,the	
20151024	RUS	SYR		ready,to,provide,air,support,to	ready,to,provide,air,support,to	rebels,fighting,is
20151024	CHN	PHL	shooting,flown,to		two,diplomats,held,in,deadly	shooting,flown,to
20151025	AFG	ZWE		beats	beats	in,odi,series,for,historic,win
20151025	ISR	SYR	arab	paraglides,into	paraglides,into	
20151025	AUS	NZL		diamonds	diamonds	constellation,cup,netball
20151025	ARG	AUS	joeys,beat	under,17,world,cup		joeys,beat
20151025	KOR	PRK		fires,warning,shots,at	fires,warning,shots,at	patrol,boat
20151026	AUS	NZL		to,face,rivals	to,face,rivals	in,rugby
20151026	BGD	ITA	four,held,in	over	over	aid,worker,murder
20151026	ARE	AUS				trade
20151026	ARG	NZL	wallabies,beat	in,semi,to,set,up	in,semi,to,set,up	date
20151027	DEU	SYR	refugee,in		ahmads,story,starting,over,as,a	refugee,in
20151027	AUS	CAN		missing,after,whale,watching,boat,capsizes,in	missing,after,whale,watching,boat,capsizes,in	
20151027	CAN	GBR	five,killed,as,whale,watching,boat,sank,in	were	were	
20151027	IDN	USA		president,to,cut,short	president,to,cut,short	trip,due,to,haze,crisis
20151027	AUS	CHN	sea,defence,experts,warn	faces,pressure	south	sea,defence,experts,warn
20151027	CHN	USA	navy,destroyer,nears	built,islands,in,south		navy,destroyer,nears
20151027	CHN	USA	built,islands,in,south	sea		navy,destroyer,nears
20151027	CHN	CHN	navy,destroyer,nears	built,islands,in,south	built,islands,in,south	sea
20151027	SAU	YEM	hospital,hit,by	led,air,strike		hospital,hit,by
20151028	AFG	PAK				earthquake,survivors,need
20151028	AUT	SVN		to,build	to,build	border,fence,to,control,migrant,flow
20151028	CHN	USA		summons	summons	ambassador,over,south
20151028	CHN	CHN		summons	ambassador,over,south	sea,patrol
20151028	CHN	USA	ambassador,over,south	sea,patrol	summons	ambassador,over,south
20151028	DOM	FRA	pilots,flee	rep,to,get,story,told	convicted	pilots,flee
20151028	AFG	PAK	desperate			earthquake,victims,appeal,for,aid
20151028	IDN	PHL		forest,fires,prompt	forest,fires,prompt	to,issue,warnings
20151028	AFG	PAK	rescuers,struggle,to,reach			quake,survivors
20151028	SLB	USA		group,wants	group,wants	war,retrieval,funds
20151028	AUS	NRU	un,calls,on	and	and	to,care,for,abyan
20151028	IRQ	USA	to,boost,anti,is,attacks,in			to,boost,anti,is,attacks,in
20151028	SYR	USA		defence,chief,says		to,boost,anti,is,attacks,in
20151028	IRQ	SYR	to,boost,anti,is,attacks,in			defence,chief,says
20151029	IRN	SAU		to,discuss	arch,rivals	
20151029	SAU	SYR	arch,rivals		to,discuss	face,to,face
20151029	IRN	SYR		to,discuss	to,discuss	face,to,face
20151029	AUS	CHN		to,conduct,training,exercise,with	to,conduct,training,exercise,with	navy
20151029	AUS	CAN	authorities,hopeful,missing	alive		authorities,hopeful,missing
20151029	AFG	PAK	desperation,grows,as			quake,victims,wait,for,aid
20151029	AUS	FJI	pms,climate,criticism,of	labelled		pms,climate,criticism,of
20151029	AUS	NRU	rejects,calls,for,greater,access,for	media		rejects,calls,for,greater,access,for
20151029	AUS	CHN	consumers,are,boosting		why	consumers,are,boosting
20151030	AUS	NZL		squad,for,first,test,v	squad,for,first,test,v	
20151030	CHN	USA				navies,agree,to,maintain,dialogue,to,avoid,clashes
20151030	DEU	SYR		is,rapper,killed,in,air,strike,in	is,rapper,killed,in,air,strike,in	
20151030	CHN	PHL	hague,court,to,hear,south	sea,dispute	sea,dispute	
20151030	IRN	SAU		among,dozen,gathering,for		
20151030	SAU	SYR			among,dozen,gathering,for	
20151030	IRN	SYR		among,dozen,gathering,for	among,dozen,gathering,for	
20151031	ISR	PSE	clashes,continue,between	forces,and	forces,and	youths
20151031	POL	USA		court,rejects,polanski,extradition,to	court,rejects,polanski,extradition,to	
20151031	EGY	RUS	bound,airliner,crash,in			bound,airliner,crash,in
20151031	SYR	TUR	islamic,state,would,be,bombers,arrested			islamic,state,would,be,bombers,arrested
20151031	SYR	USA	to,send,special,forces,to	as,world,powers,meet		to,send,special,forces,to
20151101	AUS	NZL	rugby,world,cup,final	v	v	as,it,happened
20151101	CHN	KOR				
20151101	JPN	KOR		vow,to,strengthen,ties,at,summit		
20151101	CHN	JPN				vow,to,strengthen,ties,at,summit
20151102	SWE	SYR	to		agius,from	to
20151102	AUS	GIN		opposition,mps,in,papua,new	opposition,mps,in,papua,new	for
20151102	AUS	FRA	backpackers,rescued,from	outback		backpackers,rescued,from
20151103	AUS	FJI		funds,womens,groups,in	funds,womens,groups,in	
20151103	GBR	IDN		journalists,handed,short,jail,terms,in	journalists,handed,short,jail,terms,in	
20151103	IRN	SYR		says,may,quit	says,may,quit	talks,in,worsening,spat,with
20151103	IRN	SAU		says,may,quit	talks,in,worsening,spat,with	
20151103	SAU	SYR	talks,in,worsening,spat,with		says,may,quit	talks,in,worsening,spat,with
20151103	AUS	CHN	sea,awkward,timing,for		south	sea,awkward,timing,for
20151103	AUS	IDN	turnbull,could,reset			relations,experts,say
20151104	AUS	NZL		vs	vs	black,caps,opt,for,doug,bracewell,i
20151104	CHN	TWN				president,to,meet,for,first,time,since,1949
20151104	IRQ	SYR		refugee,families,in	dutton,welcomes	
20151104	JOR	SYR	refugee,families,in	ceremony	dutton,welcomes	
20151104	IRQ	JOR		refugee,families,in	refugee,families,in	ceremony
20151104	IRQ	SYR		families	dutton,presents,refugee,visas,to,four	
20151104	EGY	USA	heat,flash,detected,at,time,of	plane,crash	plane,crash	reports
20151104	IRN	SYR		threatens,to,leave	threatens,to,leave	talks,due,to
20151104	IRN	USA	kfc,halal,in	closes,over,confusion,fear,over	closes,over,confusion,fear,over	influence
20151104	RUS	USA				fighters,test,safety,protocols,in
20151104	RUS	SYR			fighters,test,safety,protocols,in	
20151104	SYR	USA	fighters,test,safety,protocols,in			fighters,test,safety,protocols,in
20151104	AUS	NZL	shaky	batting,vulnerable,against	batting,vulnerable,against	
20151104	CHN	USA	to,operate,wherever,law,allows,in,south	sea		to,operate,wherever,law,allows,in,south
20151105	AUS	NZL		vs	vs	black,caps,keen,to,bat,first,in,gab
20151105	AUS	NZL	dream,come,true,for,usman,khawaja			
20151105	USA	WSM	fears,in			over,possible,starkist
20151105	FJI	NZL	spying,on	and,the,wider,pacific	is	spying,on
20151105	AUS	NZL	live	v	v	first,test,day,one,at,the,gabba
20151105	RUS	USA		rejects,uk	rejects,uk	claims,bomb,bought,down,jet,as,speculation
20151106	AUS	KEN		journalist,peter,greste,celebrates,return,to	journalist,peter,greste,celebrates,return,to	
20151106	AUS	NZL		batsmen,and,bowlers,combine,against	batsmen,and,bowlers,combine,against	
20151106	AUS	NZL		vs	vs	usman,khawaja,david,warner,chann
20151106	AUS	RUS	fears,of,copycat,attacks,closer,to	after	after	crash
20151106	FJI	VUT	takes,on	to,prepare	friend,or,foe	takes,on
20151106	AUS	NZL	live	v	v	first,test,day,two,at,the,gabba
20151106	AUS	NZL	mitchell,starc,prove,bowl,mitchell,johnson			
20151107	AUS	NZL		vs	vs	mitchell,johnson,admits,he,almost,r
20151107	AUS	NZL		vs	vs	usman,khawaja,ends,search,for,numbe
20151107	CHN	TWN				leaders,shake,hands,in,historic,meeting
20151107	CHN	TWN				presidents,in
20151107	CHN	SGP			presidents,in	for,historic
20151107	SGP	TWN	presidents,in	for,historic		presidents,in
20151107	CHN	TWN	handshake,could,be,peak,of			relations
20151107	JPN	USA				make,economic,rules,under,tpp,abe,says
20151107	AUS	NZL	live	v	v	first,test,day,three
20151107	CHN	SGP	ahead,of		xi,jinping,arrives,in	ahead,of
20151107	SGP	TWN	xi,jinping,arrives,in	ahead,of		meeting
20151107	CHN	TWN	ahead,of			meeting
20151108	AUS	SYR		could,boost	could,boost	refugee,intake
20151108	AUS	NZL	live	v	v	day,four,first,test
20151108	AUS	NZL	nathan,lyon,ready,for,last,day,heroics			
20151108	GBR	RUS		ramp,up,efforts,to,return,stuck		
20151108	EGY	RUS	ramp,up,efforts,to,return,stuck	tourists		
20151108	EGY	GBR	ramp,up,efforts,to,return,stuck	tourists		ramp,up,efforts,to,return,stuck
20151108	MMR	USA		trade	sanction,fears,affect	
20151108	RUS	SYR	suspected	air,strikes,kill,23,civilians,in	air,strikes,kill,23,civilians,in	
20151108	AUS	THA	sanctuary,inspired,by,south			sanctuary,inspired,by,south
20151109	AUS	CHN	and	to,share,antarctic,sea,ice,research		and
20151109	FJI	NZL		rule,of,law,questioned,by,former	rule,of,law,questioned,by,former	foreign
20151109	RUS	SYR	gave,orders,to,bomb	plane	islamic,state,in	gave,orders,to,bomb
20151109	FJI	VUT	last,gasp	deny	deny	victory,as,new,coach
20151109	AUS	NZL	live	v	v	first,test,day,five
20151109	AUS	NZL	room,for,improvement,darren,lehmann			
20151109	AUS	NZL	steve,smith,hails,polished,performance			
20151110	AUS	IDN	abc,international,launches,window,on	in	in	
20151110	AUS	RUS	athletics	calls,for	calls,for	ban,after,wada,report
20151110	AUS	X-XMAS		immigration,says	immigration,says	is,under,control
20151110	AUS	IND		pulse,exporters,rebuke	pulse,exporters,rebuke	government
20151110	AUS	RUS	from,the,olympics,athletics		ban	from,the,olympics,athletics
20151110	BRA	BRA		halts,operations,at,bhp,mine,in	halts,operations,at,bhp,mine,in	
20151110	IDN	USA		questions	questions	navy,pilot,for,flying,plane,into,airspace
20151110	IDN	TUR	more,than,100	is,sympathisers,deported,from	is,sympathisers,deported,from	
20151110	ISR	USA		bond,after,row	obama,netanyahu,hail,strong	
20151111	AUS	FJI		called,to,respond,to	called,to,respond,to	police,resignation
20151111	AUS	NZL				waca,pitch,to,provide,plenty,of,bounce
20151111	AUS	CHN		wins,international,base,jumping,competition,in	wins,international,base,jumping,competition,in	
20151111	MMR	THA		railway	milton,snow,fairclough,life,and,death,on	
20151111	HRV	SVN	army,unrolling,razor,wire,on	border		army,unrolling,razor,wire,on
20151111	AUS	GIN	two,found,guilty,over,murder,of	in,papua,new	in,papua,new	
20151111	FJI	VUT	put,past,bad,luck,behind,them,to,beat			put,past,bad,luck,behind,them,to,beat
20151112	AUS	NZL		v	v	waca,tests
20151112	IRN	USA		ties,could,be,restored,but		
20151112	USA	USA			ties,could,be,restored,but	must,apologise,rouhani
20151112	IRN	USA		ties,could,be,restored,but	ties,could,be,restored,but	must,apologise,rouhani
20151113	AUS	NZL		v	v	second,test,day,one,live,blog
20151113	AUS	NZL		v	v	second,test,pre,game,show,november
20151113	SYR	USA	air,strike,in	targets,jihadi,john		air,strike,in
20151113	CHN	USA	b,52,bomber,over,south	sea,contacted,by		b,52,bomber,over,south
20151113	CHN	USA	sea,contacted,by	ground		b,52,bomber,over,south
20151113	CHN	CHN	b,52,bomber,over,south	sea,contacted,by	sea,contacted,by	ground
20151114	AUS	NZL		v	v	second,test,day,two,live,blog
20151114	AUS	NZL		v	v	second,test,pre,game,show,november
20151114	BIH	IRL				draw,in,euro,2016,playoff
20151114	AUS	NZL	david,warner,usman,khawaja,waca,pitch			
20151115	AUS	NZL		v	v	second,test,day,three,live,blog
20151115	AUS	NZL	mitchell,starc,fastest,ball			cricket
20151115	BRA	POL	in		nico,rosberg,takes,fifth,successive,f1	in
20151115	SWE	UKR		make,strong,starts,in,euro,2016,playoffs		
20151116	EGY	ISR	15,african,migrants,found,shot,dead,on			border
20151116	AUS	USA		locust,activity,under,the,microscope,of	locust,activity,under,the,microscope,of	researcher
20151116	AUS	NZL		v	v	second,test,day,four,live,blog
